tool,dataset,pattern,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
rdfjsdataset,graphy,S,20000,0.2044848300004378,33280,33280,0.0008820859999395907,0.0003246769998222589,0.000042890000157058236,0.00003357499977573753
rdfjsdataset,tree,S,20000,0.29769909199979155,9728,9728,0.005428363999817521,0.0003046820000745356,0.00005120600014925003,0.000028257999569177626
rdfjsstore,wasm_tree,POG,10000,0.08764882199978456,12204,0,0.0008670339998789132,0.0035117609999142587,0.00011999800009652972,0.004991808000020683
rdfjsstore,n3,POG,80000,0.6248181619998068,154188,0,0.026467656999826433,0.03375034000026062,0.03611456300038844,0.04316315900022164
rdfjsdataset,wasm_tree,S,1000000,5.455914538000244,407132,407132,0.31914675999991593,0.00024428700003772973,0.00003571499977260828,0.000013333000242710114
rdfjsdataset,tree,S,40000,0.5045927269998938,9296,9296,0.01150660999957472,0.0003232220001518726,0.00005477500008419156,0.000027156999800354244
rdfjsdataset,wasm_tree,S,100000,1.4522856040000915,66188,66188,0.02504756599990651,0.00023457100009545683,0.000035420999862253664,0.000013307000044733285
rdfjsstore,n3,POG,40000,0.3458312619999051,93676,0,0.0083433519997634,0.01312074499996379,0.0058164220000617205,0.01085473300004378
rdfjsstore,wasm_tree,POG,10000,0.08692502199998126,11264,0,0.0008133930000476539,0.0033002609997056427,0.00012334799999371172,0.004097563000395894
rdfjsstore,wasm_tree,POG,80000,0.4469540260001086,58404,0,0.001575274999719113,0.018249991999939083,0.0005681970003060996,0.007667994000017643
rdfjsdataset,graphy,S,20000,0.2033450380000286,33280,33280,0.0007827669996768236,0.0003107489999383688,0.000040883999783545735,0.00003038400039076805
rdfjsstore,n3,POG,10000,0.12374545399984345,51004,0,0.005068008000031114,0.00585001299995929,0.0017127229999750852,0.0025899400003254413
rdfjsdataset,wasm_tree,S,10000,0.10945596799999475,12800,12800,0.002664615999907255,0.00020609100023284555,0.00002996700024232268,0.000013917000032961368
rdfjsstore,n3,POG,10000,0.11669463000027464,50648,0,0.00575066199991852,0.006612240999937058,0.0017243480002507568,0.0027641000002622605
rdfjsstore,n3,POG,10000,0.1141733949999325,51148,0,0.004857246000319719,0.005763395000249147,0.001715042999945581,0.0025831610001623632
rdfjsdataset,graphy,S,40000,0.3160635589999147,45568,45568,0.0007678700000979007,0.00031452000001445414,0.000041664999909698964,0.000028655000030994415
rdfjsdataset,wasm_tree,S,100000,0.62806389999995,65628,65628,0.026548367999959736,0.0002364219999872148,0.00003563400031998754,0.000013722000177949667
rdfjsdataset,graphy,S,100000,0.6500798349999822,80140,80140,0.0008158350000157952,0.00032461200002580884,0.000042665000073611736,0.000032611999660730364
rust,tree,S,80000,0.235360885,17472,19848,0.01098583,0.000001624,0.000013204,0.000000584
rdfjsdataset,wasm_tree,S,40000,0.28756017099972814,42276,42276,0.010612022000364959,0.00023708399990573524,0.000032279999926686286,0.000013844000175595283
rust,tree,S,1000000,3.068023467,151076,180116,0.200201468,0.000001689,0.000013084,0.000000573
rust,tree,S,40000,0.118421081,9116,10312,0.005145734,0.000001051,0.000013119,0.000000604
rdfjsdataset,tree,S,10000,0.5521228869999759,8704,8704,0.009367217999882996,0.001019772000145167,0.00017009699996560813,0.00009960099961608649
rdfjsdataset,tree,S,10000,0.1698119989996776,9216,9216,0.0027815870000049473,0.00028963600005954505,0.00004785199975594878,0.000030403999611735342
rust,tree,S,10000,0.030470076,2776,3192,0.001181041,0.000001008,0.000019131,0.000000604
rust,tree,S,20000,0.059783581,4916,5580,0.002419319,0.000001022,0.000012208,0.000000641
rdfjsstore,n3,POG,80000,0.6059252360002138,154516,0,0.025172329999972133,0.031915729000233116,0.03612374199973419,0.041510750999674204
rust,tree,S,100000,0.306988083,26904,28356,0.013520403,0.000001269,0.000012757,0.000000558
rdfjsstore,wasm_tree,POG,20000,0.15091250399965792,32460,0,0.0008904329999350011,0.007201340000145137,0.0003233059998601675,0.003613807000219822
rdfjsdataset,wasm_tree,S,40000,0.28817788100009784,43100,43100,0.010280342000070958,0.00022661300003528595,0.00003147799987345934,0.000014514000155031682
rdfjsdataset,graphy,S,20000,0.20435558200022205,33280,33280,0.000907826999668032,0.0003361869999207556,0.000045742999762296675,0.00003212600015103817
rdfjsdataset,wasm_tree,S,80000,0.5149966739998199,61320,61320,0.020585303999949248,0.00024496900010854007,0.00003266499983146787,0.000013959999661892652
rdfjsdataset,tree,S,80000,0.9668535510003566,8192,8192,0.022358647000044585,0.00033135600015521047,0.00005838599987328052,0.00002649099985137582
rdfjsstore,n3,POG,20000,0.19521717200009153,64604,0,0.004200906000100076,0.006728386000264436,0.007463254000060261,0.011410858999937773
rdfjsstore,n3,POG,1000000,6.761626532000024,1269112,0,0.09972622099984438,0.11592801500018686,0.0909155810000375,0.15902833599969746
rdfjsdataset,graphy,S,10000,0.12002520700031892,12800,12800,0.0008256270000711084,0.0003458630000241101,0.00004388300003483891,0.000034217000007629396
rdfjsdataset,wasm_tree,S,80000,0.5128089699996635,60976,60976,0.02112494400003925,0.0002520079999230802,0.0000352379996329546,0.000016632999759167433
rdfjsstore,wasm_tree,POG,1000000,4.647994445000309,391636,0,0.012428946999832987,0.047845557999797166,0.006565510000102222,0.03250998000008985
rdfjsdataset,graphy,S,100000,0.6560794669999741,79628,79628,0.0009115819996222854,0.00036740299966186285,0.00004881800012663007,0.000037529000081121924
rdfjsdataset,tree,S,1000000,12.012220209999942,25600,25600,0.33894591199979185,0.0004025920000858605,0.00007398100011050702,0.00003165999986231327
rdfjsstore,wasm_tree,POG,80000,0.44884979900019245,57708,0,0.0014329800000414251,0.017641587000340225,0.0006298520001582802,0.007743720000144094
rdfjsstore,wasm_tree,POG,20000,0.14502266100002453,16724,0,0.000893184999935329,0.00727173599973321,0.0002719600000418723,0.0047243470000103115
rdfjsdataset,graphy,S,80000,0.5505686759999954,67584,67584,0.0008418470001779496,0.000338442999869585,0.000044746000319719316,0.000032760999631136654
rdfjsdataset,graphy,S,80000,0.8256874150000513,67584,67584,0.0008598750000819564,0.00031999999983236193,0.00004046599986031652,0.000029614000115543603
rdfjsdataset,tree,S,1000000,11.279573702000082,24576,24576,0.33939683499978857,0.0005583360004238785,0.00010204500006511808,0.0000459569999948144
rdfjsdataset,wasm_tree,S,1000000,5.419007759000174,404136,404136,0.31312393400026484,0.0002447730000130832,0.00003535400005057454,0.000016364000272005798
rdfjsstore,n3,POG,10000,0.12620215499959886,51120,0,0.005602189000230282,0.006454913000110537,0.0017542940001003444,0.002732789999805391
rdfjsdataset,graphy,S,80000,0.542335907000117,68608,68608,0.0008278169999830424,0.000354524000082165,0.00004460899997502565,0.00003489700006321072
rust,tree,S,20000,0.060005348,4916,5580,0.002408417,0.000000949,0.000012114,0.000000592
rdfjsstore,n3,POG,20000,0.19896806300012396,63336,0,0.004308939999900758,0.006770794999785721,0.007389499000273645,0.011262229000218213
rdfjsdataset,tree,S,100000,1.2069227789998986,25088,25088,0.027550936000421643,0.00034274999983608724,0.00006302799982950091,0.000027929999865591526
rdfjsstore,wasm_tree,POG,10000,0.08975267300009727,13704,0,0.0009820189997553825,0.003805247999727726,0.0001274000001139939,0.007174477000255137
rust,tree,S,40000,0.121007881,9116,10312,0.005553904,0.000001123,0.000012914,0.000000627
rust,tree,S,100000,0.3065404,26904,28356,0.01332754,0.000001595,0.000013189,0.000000632
rdfjsdataset,wasm_tree,S,20000,0.25886725799972193,33548,33548,0.005507968000136316,0.0002362929997034371,0.00003368599992245436,0.00001570100011304021
rdfjsstore,wasm_tree,POG,100000,0.541649207000155,65760,0,0.0016367939999327064,0.01865507799992338,0.0006786340000107885,0.007997633000370114
rdfjsstore,wasm_tree,POG,10000,0.08133727300027385,11220,0,0.0008306020000018179,0.0032832460002973677,0.0001151439999230206,0.0040000459998846055
rdfjsdataset,wasm_tree,S,20000,0.18657477000029757,32012,32012,0.005033411000389606,0.0002111109998077154,0.00002954399958252907,0.00001395900035277009
rdfjsdataset,wasm_tree,S,20000,0.18708465899992735,33036,33036,0.005005371999926865,0.00022028999961912633,0.00003014699975028634,0.00001407300028949976
rdfjsstore,n3,POG,40000,0.33749230500031263,89380,0,0.010630025000311434,0.01468911000015214,0.005123709000181407,0.009435808000154793
rust,tree,S,10000,0.031223389,2776,3192,0.001203916,0.000001012,0.000012751,0.000000628
rdfjsdataset,tree,S,40000,0.5077587219998241,9216,9216,0.011620525000151247,0.00033550399960950017,0.000057071000337600705,0.000027168000116944314
rdfjsstore,wasm_tree,POG,40000,0.25354508400009945,41668,0,0.0010601049996912478,0.012042272999882699,0.00034656700026243926,0.005578989000059664
rust,tree,S,10000,0.030935604,2776,3192,0.001248769,0.00000105,0.000012408,0.000000623
rdfjsdataset,tree,S,40000,0.5106184000000358,8192,8192,0.01091618200019002,0.0003104479997418821,0.00005514199985191226,0.000026600999757647514
rust,tree,S,20000,0.06036358,4916,5580,0.002425183,0.000001087,0.00001215,0.00000061
rdfjsstore,wasm_tree,POG,40000,0.2607008169996552,42152,0,0.001020554000046104,0.012625241999980063,0.00046650899993255735,0.006816870999988169
rust,tree,S,100000,0.308063193,26904,28356,0.013160935,0.000001354,0.000012762,0.000000592
rdfjsdataset,wasm_tree,S,1000000,5.387381759999785,404136,404136,0.31448839299986137,0.0002501840000040829,0.00003520200029015541,0.000013535999692976475
rdfjsstore,wasm_tree,POG,20000,0.1503790020002052,33980,0,0.0009785899999551475,0.007117116999812424,0.00020144100021570922,0.004401399000082165
rdfjsdataset,graphy,S,100000,1.2107461700001731,81164,81164,0.0008857189998961985,0.0003201190000399947,0.00004002499999478459,0.000029362000059336424
rdfjsstore,wasm_tree,POG,1000000,4.5829519950002435,391292,0,0.012099897000007331,0.04784578600013629,0.006535368999931962,0.03264649299997836
rdfjsdataset,graphy,S,80000,0.5316298370002769,67584,67584,0.0007753299996256829,0.0003235420002602041,0.000041588000021874906,0.00003130500018596649
rdfjsdataset,tree,S,1000000,11.034855773000046,25088,25088,0.3438097839998081,0.0005680169998668134,0.00010321399988606573,0.00006698200013488531
rdfjsstore,wasm_tree,POG,1000000,4.86558217999991,391240,0,0.012452734999824315,0.04692933999979869,0.006651419000234455,0.03529691699985415
rdfjsdataset,graphy,S,1000000,5.626411300000269,589848,589848,0.0008120810003019869,0.0003295709998346865,0.00004240800021216273,0.00003651299979537726
rdfjsdataset,graphy,S,20000,0.20826482800021767,34304,34304,0.0008061999999918044,0.00040470899967476727,0.0000436599999666214,0.00003237300040200353
rdfjsstore,wasm_tree,POG,40000,0.26933221200015395,41564,0,0.0010689789997413753,0.013112394999712706,0.0005065480000339449,0.0073064600001089275
rdfjsdataset,tree,S,1000000,11.112002379999963,26128,26128,0.3546933709997684,0.0005904010003432631,0.00007768600014969707,0.00003108100034296513
rdfjsstore,n3,POG,80000,0.6423275979999453,155372,0,0.027806274000089615,0.033847664000000804,0.03875960300024599,0.04445779399992898
rdfjsstore,wasm_tree,POG,20000,0.1607900189999491,35080,0,0.0011553849996998905,0.01139493399998173,0.00035404499992728233,0.005054365999996662
rust,tree,S,20000,0.065082486,4916,5580,0.002587454,0.000001195,0.000014008,0.000000755
rdfjsdataset,wasm_tree,S,1000000,5.522075259000063,405160,405160,0.3175458489996381,0.00024105599988251926,0.000035591000225394964,0.000013604000210762023
rdfjsdataset,graphy,S,20000,0.20488217899994926,33792,33792,0.0008782970001921058,0.00033252499997615814,0.00004256800003349781,0.00003408600017428398
rdfjsdataset,graphy,S,40000,0.3063399590002373,45568,45568,0.000874371999874711,0.0003175809998065233,0.00004740199958905578,0.00009303299989551305
rdfjsdataset,graphy,S,1000000,5.650672707000282,589336,589336,0.0008436810001730919,0.00035708400001749395,0.00004303999990224838,0.00003246999997645616
rdfjsdataset,wasm_tree,S,100000,0.6125407559997402,65772,65772,0.02581506899977103,0.0002437399998307228,0.00003724800003692508,0.000013807000126689673
rdfjsstore,wasm_tree,POG,10000,0.08563862700015307,12768,0,0.0008487800001166761,0.0033683090000413357,0.00011774299992248415,0.00441738999960944
rdfjsdataset,tree,S,80000,0.9464663060000166,8704,8704,0.022116577999666334,0.00034567900002002716,0.00005701500037685037,0.000026926999911665917
rdfjsstore,wasm_tree,POG,100000,0.5553334180000238,64984,0,0.0015536849997006357,0.01636794999986887,0.0008596439999528229,0.007729713999666273
rdfjsdataset,tree,S,10000,0.17471208199998364,9728,9728,0.0028123929998837413,0.0002942940001375973,0.0000497569995932281,0.00002799099963158369
rdfjsdataset,graphy,S,20000,0.21728453399986028,32768,32768,0.0009335539997555316,0.0003297929996624589,0.000042382999788969755,0.00003222900023683906
rdfjsstore,wasm_tree,POG,80000,0.4432511370000429,58880,0,0.0014676070003770292,0.01706343500036746,0.0005702629997394979,0.011397789999842643
rdfjsstore,n3,POG,40000,0.34115197899984195,90140,0,0.010977290000300854,0.015187185000162572,0.0052341340002603825,0.009731031000148506
rdfjsdataset,tree,S,100000,1.6430830780002288,25088,25088,0.027928412000183016,0.000336971000302583,0.00006152900028973818,0.000027236999943852426
rdfjsdataset,graphy,S,80000,0.5405730910003185,70108,70108,0.0008385970001108944,0.0003231610003858805,0.000056760000064969066,0.000030520999804139136
rust,tree,S,100000,0.307419753,26904,28356,0.013161824,0.000001289,0.000012772,0.000000576
rdfjsdataset,graphy,S,100000,0.6468806679998524,79116,79116,0.0008278849995695055,0.00033063400024548176,0.000041892999783158305,0.000030375000089406967
rdfjsdataset,graphy,S,100000,0.6580347130000591,79628,79628,0.000808251999784261,0.00033462700014933946,0.00004730299999937415,0.00008390399999916553
rdfjsstore,wasm_tree,POG,100000,0.5452776910001412,65812,0,0.001518374000210315,0.016206646000035105,0.0006447950000874698,0.00809520799992606
rdfjsdataset,graphy,S,40000,0.3204313559997827,46080,46080,0.00086147699970752,0.00031548500014469026,0.000041425999719649556,0.000031090999953448774
rdfjsdataset,wasm_tree,S,80000,0.518894030999858,60976,60976,0.02117981799971312,0.0002366539998911321,0.000034707999788224694,0.000014083000365644693
rdfjsstore,wasm_tree,POG,100000,0.5565852359998972,64388,0,0.0015884300000034272,0.017642281000036748,0.0006914160000160337,0.011185790000017732
rdfjsstore,n3,POG,10000,0.11950649400008842,50176,0,0.005622097000014037,0.006448757000267506,0.001657301999628544,0.0025630659996531903
rdfjsdataset,graphy,S,100000,0.6599495450002141,80140,80140,0.0008158080000430346,0.00033015100006014106,0.000043338000308722256,0.0000464780000038445
rdfjsstore,n3,POG,10000,0.11955261799972504,50544,0,0.005288552000187337,0.006171190000139177,0.0017533350000157953,0.002689313999842852
rdfjsstore,n3,POG,80000,0.6107525889999234,154188,0,0.026501802999991924,0.033725296000018716,0.03834304599976167,0.045990244999993594
rdfjsstore,wasm_tree,POG,1000000,4.712356882999651,390920,0,0.012263241000007839,0.050666016000323,0.006626602999866009,0.03325456800032407
rdfjsdataset,wasm_tree,S,100000,0.6732280890000985,65676,65676,0.02686570000043139,0.00024163699988275766,0.000041809000074863434,0.000013632000423967838
rdfjsdataset,wasm_tree,S,1000000,5.4404708039998075,404136,404136,0.3094824850000441,0.0002753039998933673,0.00003561399970203638,0.000013394000008702278
rdfjsdataset,tree,S,80000,0.9536660939999856,9216,9216,0.02303213299997151,0.0003313270001672208,0.00005868500005453825,0.000027116999961435794
rdfjsdataset,tree,S,10000,0.17323091299971566,9756,9756,0.0026952209998853506,0.000362833000253886,0.000050135000143200156,0.00002735200012102723
rdfjsdataset,wasm_tree,S,80000,0.5094380279998295,61488,61488,0.021633863999973982,0.000249810999725014,0.00003395100031048059,0.000013580999802798032
rdfjsstore,n3,POG,20000,0.19349728200025856,64032,0,0.004053042999934405,0.00645795700000599,0.008129233000334352,0.01115172199998051
rdfjsdataset,graphy,S,40000,0.3142548489999026,46080,46080,0.000853184999898076,0.00030919399997219444,0.00004161700000986457,0.00002913699997588992
rdfjsstore,wasm_tree,POG,100000,0.570502505000215,64348,0,0.001638853999786079,0.017945365000050516,0.0006761209997348487,0.008484769999980926
rdfjsstore,n3,POG,100000,0.7495637289998122,173328,0,0.030992948000319303,0.03788961800001562,0.030340278999879955,0.03693406099965796
rust,tree,S,100000,0.312790635,26904,28356,0.013570441,0.00000119,0.000012883,0.000000614
rdfjsstore,n3,POG,1000000,6.913731296000071,1276032,0,0.09503472800040617,0.11047155600041152,0.2892992899999954,0.31097662800038234
rdfjsdataset,wasm_tree,S,100000,0.6265411109998822,68236,68236,0.02573798199975863,0.0002360320002771914,0.00003503699973225594,0.000013549999799579381
rdfjsdataset,wasm_tree,S,100000,0.620167429999914,67212,67212,0.026027870000340046,0.00024277499970048666,0.00003637800039723515,0.000015179000329226255
rdfjsstore,wasm_tree,POG,20000,0.15351286900043487,33696,0,0.0009205710003152489,0.007357179000042379,0.00023104199999943376,0.003963723999913782
rdfjsdataset,wasm_tree,S,40000,0.28839963899971915,41252,41252,0.010015682000201195,0.00022619300009682773,0.00003443500027060509,0.00001361999986693263
rdfjsstore,n3,POG,40000,0.3481257400000468,88592,0,0.011055848000105471,0.01539136700006202,0.00609503800002858,0.011265137999784201
rdfjsstore,n3,POG,80000,0.5985815810002386,153076,0,0.027204224999994038,0.033167536000255494,0.03828593400027603,0.04378927900036797
rdfjsdataset,graphy,S,20000,0.22234148599999026,34304,34304,0.0008957490003667772,0.0003636519997380674,0.00004798000026494265,0.00003715399978682399
rdfjsstore,n3,POG,1000000,7.273609385999851,1276116,0,0.10236578499991447,0.11868864799989387,0.09264668799983337,0.17764890999998897
rdfjsdataset,tree,S,1000000,11.155846084999851,25600,25600,0.33905827199993654,0.0005179860000498593,0.00007375800004228949,0.00003251500008627772
rust,tree,S,100000,0.309043681,26904,28356,0.013744836,0.000001611,0.000012794,0.000000619
rdfjsdataset,graphy,S,80000,0.8162125619999133,66048,66048,0.0007743799998424948,0.0003222599998116493,0.00004298900021240115,0.00002964700013399124
rdfjsdataset,tree,S,1000000,11.17191809600033,25088,25088,0.33999173999996857,0.00046354700019583106,0.0000760550000704825,0.00003145099990069866
rdfjsdataset,tree,S,40000,0.5163669409998692,9216,9216,0.011300629000179469,0.00032110399985685946,0.00005592499999329448,0.000026195999700576067
rust,tree,S,20000,0.059905843,4916,5580,0.002421779,0.000001125,0.000012129,0.000000642
rdfjsdataset,wasm_tree,S,40000,0.7714882669998333,43300,43300,0.013843039999715983,0.00030723700020462275,0.000040839000139385465,0.0000185139998793602
rdfjsdataset,wasm_tree,S,100000,0.6206862180000171,67212,67212,0.025789229999762027,0.0002312329998239875,0.00003517600009217858,0.000012606999836862088
rdfjsdataset,tree,S,20000,0.2991492369999178,9216,9216,0.005444261000026017,0.0002914590002037585,0.00004958199989050627,0.00002570800017565489
rdfjsstore,wasm_tree,POG,80000,0.4560552459997125,58396,0,0.001419751999899745,0.01623526099976152,0.0007637409996241331,0.008648845999967307
rdfjsdataset,tree,S,40000,0.5243183570001274,8704,8704,0.011335267000366002,0.00030519199976697565,0.00011269900016486645,0.000026490000076591967
rdfjsdataset,wasm_tree,S,20000,0.19680170599976554,33036,33036,0.005668540999758989,0.0002509839995764196,0.00003939200006425381,0.00001733399974182248
rdfjsdataset,graphy,S,80000,0.5362827590000816,74240,74240,0.000804366999771446,0.0004088690001517534,0.00004734600009396672,0.00003196700010448694
rust,tree,S,20000,0.058490757,4916,5580,0.002533722,0.000001353,0.00003906,0.000000631
rdfjsstore,wasm_tree,POG,10000,0.08259767800010741,12004,0,0.001002390000037849,0.004773709000088274,0.0001549720000475645,0.004194591999985278
rdfjsstore,wasm_tree,POG,1000000,4.620092009000015,390444,0,0.012517926999833435,0.048259818999562415,0.006643195999786257,0.03280764999985695
rust,tree,S,1000000,3.036260314,151076,180116,0.199340222,0.000001175,0.000012931,0.000000585
rust,tree,S,40000,0.116333126,9116,10312,0.004999941,0.000000999,0.000013684,0.000000619
rust,tree,S,80000,0.232972758,17468,19844,0.010781586,0.000001598,0.000012562,0.00000065
rust,tree,S,1000000,3.2331494960000002,151076,180116,0.199240326,0.000001269,0.000014572,0.000000588
rdfjsdataset,tree,S,20000,0.29488965799985456,8704,8704,0.005552381999790668,0.00029968499997630715,0.00005152000021189451,0.00002677399991080165
