tool,dataset,pattern,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
rdfjsdataset,wrap_tree,S,1000000,11.455473272999749,25088,25088,0.34837330699991437,0.00245624400023371,0.00007520600035786628,0.00041654800064861775
rdfjsdataset,wasm_tree_FI,S,1000000,5.483699864000082,406184,406184,0.31627673300076276,0.00024604899995028974,0.00006729200016707182,0.00002199999988079071
rdfjsdataset,wasm_tree_II,S,1000000,5.4808533819997685,404136,404136,0.31798626600019636,0.0002315379995852709,0.00006867299973964691,0.00001422599982470274
rdfjsdataset,wasm_tree_FI,S,1000000,5.525602535000071,406696,406696,0.3121755739999935,0.000241949999704957,0.00006910399999469518,0.000020229999907314776
rdfjsdataset,wasm_tree_II,S,1000000,5.546460477000102,405160,405160,0.31855645500030366,0.0002236430002376437,0.00006733800005167722,0.000013583000749349595
rdfjsdataset,graphy,S,1000000,5.712214444000274,590360,590360,0.0007935870001092553,0.0003166970005258918,0.00004268599953502417,0.000029287000186741352
rdfjsdataset,wasm_tree,POG,1000000,5.503015878999606,404648,411368,0.012680908000096679,0.013025820999406279,0.0069748740000650285,0.003516532000154257
rdfjsdataset,wasm_tree,POG,1000000,5.535638892999851,405160,411368,0.012361694000661373,0.01458126199990511,0.007095475999638438,0.003668250000104308
rdfjsdataset,graphy,S,1000000,6.0532308069998395,590360,590360,0.0008203849997371435,0.00033861900027841327,0.000043593999929726125,0.00002936200052499771
rdfjsdataset,wrap_tree,S,1000000,11.043703921999782,25600,25600,0.346951038999483,0.002512815000489354,0.00007330399937927724,0.00027365500014275314
rdfjsdataset,wrap_tree,S,1000000,11.325830300999804,25600,25600,0.35213305899966507,0.0024740679999813438,0.00007578499987721444,0.0006285560000687838
rdfjsdataset,wasm_tree_FI,S,1000000,5.525404519000091,405160,405160,0.3191955040004104,0.0002396880006417632,0.0000717760007828474,0.000019882000051438807
rdfjsdataset,wasm_tree_FI,S,1000000,5.438426270999946,405672,405672,0.3176542929997668,0.00024159299954771996,0.00006811599992215634,0.000019605999812483787
rdfjsdataset,graphy,S,1000000,5.79229475000035,589336,589336,0.0009034890001639724,0.00032072599977254866,0.000042104000225663186,0.000029896999709308147
rdfjsdataset,wasm_tree_FI,POG,1000000,6.0104810100002215,406184,477624,0.2203320019999519,0.019011312999762595,0.2154396520005539,0.009968938999809324
rdfjsdataset,wrap_tree,S,1000000,11.18418886199966,24576,24576,0.34131293500028553,0.0024021840002387764,0.00007356899976730346,0.0004530559992417693
rdfjsdataset,wasm_tree_II,S,1000000,6.08427449600026,404648,404648,0.31773618299979717,0.00022572300024330616,0.00006984099932014943,0.000014116000384092331
rdfjsdataset,wasm_tree_FS,S,1000000,5.46781202000007,404136,404136,0.32312241999991237,0.00025180500000715256,0.00003385999985039234,0.000018383000046014787
rdfjsdataset,wrap_tree,POG,1000000,11.098859539000317,25600,244204,0.4071477889996022,0.4702248149998486,0.398500326000154,0.4423017610004172
rdfjsdataset,wasm_tree_II,S,1000000,5.522276546999812,403624,403624,0.31751521000079813,0.00023023599945008754,0.00006873699929565191,0.000013522000052034855
rdfjsdataset,wasm_tree_FI,S,1000000,5.377754878999665,404136,404136,0.3125659619998187,0.00024090200010687114,0.00006827800069004298,0.000021081000566482544
rdfjsdataset,wrap_tree,POG,1000000,11.205012682000175,25600,244204,0.42120030099991707,0.4589600210003555,0.40980642300006004,0.4363943649996072
rdfjsdataset,wasm_tree,POG,1000000,5.678809088000096,406184,410656,0.011918069999665023,0.013060960000380874,0.007006591999903321,0.0038264070004224776
rdfjsdataset,wasm_tree,S,1000000,5.53030700400006,403624,403624,0.31942983300052585,0.00024328200053423644,0.00003422900009900331,0.000013842000626027585
rdfjsdataset,graphy,S,1000000,5.790787146000191,589336,589336,0.000817348999902606,0.00034393499977886674,0.00004433300066739321,0.00003050599992275238
rdfjsdataset,tree,S,1000000,11.004225355000235,25600,25600,0.3424938380001113,0.0005865019997581839,0.00007750099990516901,0.00003116000071167946
rdfjsdataset,wasm_tree,POG,1000000,5.45167553200014,405672,410876,0.012116590999998152,0.012300778000615537,0.007874772000126542,0.0037002870002761485
