tool,dataset,pattern,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
rdfjsdataset,graphy,S,10000,0.114730299999937,12800,12800,0.00088636800088,0.000407401001081,4.15960010141134E-05,3.27979996800423E-05
rdfjsdataset,graphy,S,10000,0.113632254999131,13824,13824,0.000801777999848,0.000322499003261,4.16599996387959E-05,3.47209982573986E-05
rdfjsdataset,graphy,S,10000,0.12070918700099,13888,13888,0.00089498799853,0.000335830001161,4.16790004819632E-05,3.52759994566441E-05
rdfjsdataset,graphy,S,10000,0.123461005998775,12800,12800,0.000875606000423,0.000330899998546,4.18239999562502E-05,3.35830003023148E-05
rdfjsdataset,graphy,S,10000,0.115865051999688,13824,13824,0.000870246998966,0.000327938999981,4.19079996645451E-05,3.45239993184805E-05
rdfjsdataset,graphy,S,10000,0.117373759001493,12800,12800,0.000766442000866,0.000317383999005,4.1923001408577E-05,3.23329996317625E-05
rdfjsdataset,graphy,S,10000,0.118465196000412,11776,11776,0.000819751000032,0.00033999199979,4.1923001408577E-05,3.29649988561869E-05
rdfjsdataset,graphy,S,10000,0.117968163002282,13312,13312,0.000868955999613,0.0003201800026,4.19609993696213E-05,3.17489989101887E-05
rdfjsdataset,graphy,S,10000,0.117043563000858,13312,13312,0.000787771999836,0.000318556999788,4.20050006359816E-05,2.92720012366772E-05
rdfjsdataset,graphy,S,10000,0.113004187999293,11264,11264,0.000778993001208,0.000321647999808,4.20079994946718E-05,3.25379986315966E-05
rdfjsdataset,graphy,S,10000,0.11389208399877,13312,13312,0.000789117000997,0.000319621998817,4.20340001583099E-05,9.51360017061234E-05
rdfjsdataset,graphy,S,10000,0.115812455000356,13312,13312,0.000889064000919,0.000331090999767,4.20389994978905E-05,3.33129987120628E-05
rdfjsdataset,graphy,S,10000,0.115159153999761,12288,12288,0.000776987999678,0.000390662999824,4.20719999819994E-05,5.06239999085665E-05
rdfjsdataset,graphy,S,10000,0.11650702900067,12800,12800,0.000951503001153,0.000321605999023,4.21239994466305E-05,3.20319980382919E-05
rdfjsdataset,graphy,S,10000,0.115612266998738,11776,11776,0.000883607000113,0.000397978000343,4.22109998762608E-05,2.9229998588562E-05
rdfjsdataset,graphy,S,10000,0.114535535998642,12800,12800,0.000793323002756,0.000399459000677,4.22619991004467E-05,3.03819999098778E-05
rdfjsdataset,graphy,S,10000,0.120645847000182,12800,12800,0.000813391000032,0.000328979000449,4.24180012196302E-05,2.95310001820326E-05
rdfjsdataset,graphy,S,10000,0.11370408000052,14740,14740,0.000792842000723,0.000321028001606,4.25039976835251E-05,3.36490012705326E-05
rdfjsdataset,graphy,S,10000,0.117394441999495,14636,14636,0.0008915989995,0.00039991299808,4.2604997754097E-05,3.45569998025894E-05
rdfjsdataset,graphy,S,10000,0.114212971000001,12800,12800,0.000791299000382,0.0003260019999,4.26109991967678E-05,3.06820012629032E-05
rdfjsdataset,graphy,S,10000,0.113392276000232,13312,13312,0.000797001998872,0.000319790001959,4.26160022616386E-05,3.24579998850822E-05
rdfjsdataset,graphy,S,10000,0.116532450998202,12288,12288,0.000887525999919,0.000326634000987,4.26979996263981E-05,3.29989995807409E-05
rdfjsdataset,graphy,S,10000,0.117880908999592,12800,12800,0.000813764002174,0.000334044001997,4.28530015051365E-05,3.39709967374802E-05
rdfjsdataset,graphy,S,10000,0.112222479999065,13312,13312,0.000774367000908,0.000316219002008,4.29279990494251E-05,3.23719978332519E-05
rdfjsdataset,graphy,S,10000,0.125464401999489,12800,12800,0.000815818998963,0.000321206999943,4.29829992353916E-05,3.20999994874001E-05
rdfjsdataset,graphy,S,10000,0.121090786999092,13824,13824,0.001131408000365,0.000333413999528,4.30899988859892E-05,3.10220010578632E-05
rdfjsdataset,graphy,S,10000,0.1204608220011,12800,12800,0.000828739000484,0.000331457000226,4.30999994277954E-05,3.47729995846748E-05
rdfjsdataset,graphy,S,10000,0.115297752000391,12800,12800,0.000961045000702,0.000335730999708,4.31299991905689E-05,3.2745998352766E-05
rdfjsdataset,graphy,S,10000,0.127864751998335,14272,14272,0.000880675997585,0.000334263999015,4.32869978249073E-05,3.24730016291141E-05
rdfjsdataset,graphy,S,10000,0.114184415001422,12288,12288,0.000845521999523,0.000341625999659,4.34419997036457E-05,3.28150000423193E-05
rdfjsdataset,graphy,S,10000,0.114986219000071,12800,12800,0.000777700001374,0.000321037000045,4.34659998863936E-05,3.50339990109205E-05
rdfjsdataset,graphy,S,10000,0.121494529999793,13312,13312,0.000868497999385,0.000399065999314,4.35020010918379E-05,3.62080000340939E-05
rdfjsdataset,graphy,S,10000,0.114117662001401,12288,12288,0.000822585999966,0.000345941999927,4.35649994760752E-05,3.49859986454248E-05
rdfjsdataset,graphy,S,10000,0.117276521001011,13312,13312,0.000779124999419,0.000317298999056,4.36249990016222E-05,3.18209994584322E-05
rdfjsdataset,graphy,S,10000,0.116303462000564,13312,13312,0.000870498999953,0.00031172600016,4.36790008097887E-05,3.03150005638599E-05
rdfjsdataset,graphy,S,10000,0.118820530001074,13312,13312,0.000794046999887,0.000321448000148,4.37429994344711E-05,3.21800000965595E-05
rdfjsdataset,graphy,S,10000,0.114148853000253,13312,13312,0.000788557000458,0.000320721000433,4.38219998031855E-05,3.19020003080368E-05
rdfjsdataset,graphy,S,10000,0.120278891000897,14336,14336,0.001075884999707,0.000341971000656,4.38670013099909E-05,3.22390012443066E-05
rdfjsdataset,graphy,S,10000,0.11641764099896,13312,13312,0.000837747998536,0.00037193499878,4.3979000300169E-05,3.28640006482601E-05
rdfjsdataset,graphy,S,10000,0.115492674998939,13312,13312,0.000861786998808,0.000357383001596,4.39950004220009E-05,3.16529981791973E-05
rdfjsdataset,graphy,S,10000,0.113570613000542,12800,12800,0.000935623999685,0.000369176000357,4.44919988512993E-05,3.55429984629154E-05
rdfjsdataset,graphy,S,10000,0.112595022000372,13824,13824,0.000808391999453,0.000327043998986,4.45430018007755E-05,3.32599990069866E-05
rdfjsdataset,graphy,S,10000,0.120494752999395,14228,14228,0.000875905999914,0.000353009000421,4.46950010955334E-05,3.41669991612434E-05
rdfjsdataset,graphy,S,10000,0.116106388000771,13824,13824,0.000855861000717,0.000370211999863,4.48480006307363E-05,3.56590002775192E-05
rdfjsdataset,graphy,S,10000,0.11753726099804,12800,12800,0.000777202002704,0.000786763999611,4.4854998588562E-05,3.23959998786449E-05
rdfjsdataset,graphy,S,10000,0.115332472000271,12288,12288,0.00084848799929,0.00034876199998,4.49689999222755E-05,3.73509991914034E-05
rdfjsdataset,graphy,S,10000,0.119701462000608,13824,13824,0.000832062002271,0.000326450001448,4.51240018010139E-05,3.06739993393421E-05
rdfjsdataset,graphy,S,10000,0.118290253998712,12800,12800,0.000873742999509,0.000406664999202,4.51720003038645E-05,3.27580012381077E-05
rdfjsdataset,graphy,S,10000,0.118514614999294,13824,13824,0.000868848999962,0.000339467000216,4.52290009707212E-05,3.42919994145632E-05
rdfjsdataset,graphy,S,10000,0.115410847000778,12288,12288,0.000916989998892,0.000339921999723,4.5269999653101E-05,3.32699995487928E-05
rdfjsdataset,graphy,S,10000,0.118423101000488,13312,13312,0.000904041998088,0.000346361000091,4.56430017948151E-05,3.61320003867149E-05
rdfjsdataset,graphy,S,10000,0.117244297999889,12800,12800,0.00097271899879,0.000352594999596,4.57849986851215E-05,3.2565999776125E-05
rdfjsdataset,graphy,S,10000,0.121025536000729,11776,11776,0.000877527000383,0.000362439000979,4.62980009615421E-05,3.54629997164011E-05
rdfjsdataset,graphy,S,10000,0.112907727003098,12288,12288,0.000774583999068,0.000321526002139,4.68409992754459E-05,6.60649985074997E-05
rdfjsdataset,graphy,S,10000,0.122939782001078,13312,13312,0.000888412000611,0.000357830999419,4.69070002436638E-05,3.53549998253584E-05
rdfjsdataset,graphy,S,10000,0.122278342999518,13312,13312,0.000871415000409,0.000422237001359,4.70530018210411E-05,5.46480007469654E-05
rdfjsdataset,graphy,S,10000,0.128660366998985,13312,13312,0.000935587000102,0.000380099998787,4.90339994430542E-05,3.85830011218786E-05
rdfjsdataset,graphy,S,10000,0.125188976999372,18432,18432,0.000923620000482,0.00036486800015,5.06519991904497E-05,3.72090004384518E-05
rdfjsdataset,graphy,S,10000,0.187025899000466,12800,12800,0.001037708997726,0.000425048999488,5.42959980666637E-05,4.34779971837997E-05
rdfjsdataset,graphy,S,10000,0.250746369000524,12288,12288,0.00112992000021,0.000470248999074,6.00530002266169E-05,4.82269991189241E-05
rdfjsdataset,graphy,S,10000,0.27352730499953,13312,13312,0.001175405001268,0.000489858999848,6.52339998632669E-05,4.95610013604164E-05
rdfjsdataset,graphy,S,10000,0.118203758001328,13312,13312,0.000784288000315,0.000372189998627,6.86150006949902E-05,3.31629998981953E-05
rdfjsdataset,graphy,S,10000,0.120171877000481,12288,12288,0.00088030599989,0.000367420999333,7.03279990702867E-05,3.38799990713596E-05
rdfjsdataset,graphy,S,10000,0.118583491001278,13312,13312,0.000800727996975,0.000436681997031,7.22899995744228E-05,5.55600002408028E-05
rdfjsdataset,graphy,S,10000,0.116257644999772,12800,12800,0.000783220998943,0.000328009000048,7.77899995446205E-05,5.816899985075E-05
rdfjsdataset,graphy,S,10000,0.117762382999063,12288,12288,0.000871769998223,0.000368970002979,7.99360014498234E-05,3.19150015711784E-05
rdfjsdataset,graphy,S,10000,0.117592775998637,13824,13824,0.00082196799852,0.0003420329988,8.03100001066923E-05,6.21319990605116E-05
rdfjsdataset,graphy,S,10000,0.114675481000915,12288,12288,0.000865689998493,0.000396740000695,0.000105147000402,3.40090002864599E-05
rdfjsdataset,graphy,S,20000,0.202141048999503,33280,33280,0.000781488001347,0.000314347000793,4.01690006256103E-05,3.03069986402988E-05
rdfjsdataset,graphy,S,20000,0.1961433160007,33792,33792,0.000871634000912,0.000321167999879,4.04099989682436E-05,3.0129000544548E-05
rdfjsdataset,graphy,S,20000,0.200851356999949,33792,33792,0.000777529999614,0.000316343000159,4.05240003019571E-05,3.14390007406473E-05
rdfjsdataset,graphy,S,20000,0.19961149699986,33792,33792,0.000795311000198,0.000321621999145,4.05340008437634E-05,3.21440026164055E-05
rdfjsdataset,graphy,S,20000,0.204853543000296,39936,39936,0.00076340799965,0.000313130998984,4.06010001897812E-05,3.03990002721548E-05
rdfjsdataset,graphy,S,20000,0.20519184399955,33792,33792,0.000900348998606,0.000320202998817,4.06190007925034E-05,3.06739993393421E-05
rdfjsdataset,graphy,S,20000,0.203233870998025,33280,33280,0.00080025799945,0.00031550699845,4.09180000424385E-05,3.09260003268719E-05
rdfjsdataset,graphy,S,20000,0.198237618999556,34304,34304,0.00080565799959,0.000316695999354,4.09299992024898E-05,3.15499994903803E-05
rdfjsdataset,graphy,S,20000,0.195612243000418,32256,32256,0.000788958000019,0.000310309998691,4.09769993275404E-05,3.01109999418259E-05
rdfjsdataset,graphy,S,20000,0.198884229000658,33280,33280,0.000808114999905,0.000318501999602,4.10129986703396E-05,3.00779994577169E-05
rdfjsdataset,graphy,S,20000,0.20019010400027,33280,33280,0.000786256998777,0.000313686000183,4.10510003566742E-05,3.0732998624444E-05
rdfjsdataset,graphy,S,20000,0.203107969000936,35328,35328,0.000837708000094,0.000320363000035,4.11449987441301E-05,2.96900011599064E-05
rdfjsdataset,graphy,S,20000,0.203726121999323,32256,32256,0.00079077700153,0.00032273599878,4.11709994077682E-05,3.2990001142025E-05
rdfjsdataset,graphy,S,20000,0.200568894002587,33792,33792,0.000860252000391,0.000315868999809,4.12119999527931E-05,3.06520015001297E-05
rdfjsdataset,graphy,S,20000,0.196247620999813,33792,33792,0.000782354999334,0.000319311000407,4.13109995424747E-05,3.35149988532066E-05
rdfjsdataset,graphy,S,20000,0.19567815399915,34304,34304,0.00078772399947,0.000318733001128,4.13819998502731E-05,3.27410008758306E-05
rdfjsdataset,graphy,S,20000,0.20645157800056,34304,34304,0.000798686999828,0.000316473001614,4.13990002125502E-05,2.94349994510412E-05
rdfjsdataset,graphy,S,20000,0.198801735999063,32768,32768,0.000856451999396,0.000319251000881,4.14410009980202E-05,3.01959998905659E-05
rdfjsdataset,graphy,S,20000,0.201952695000917,34816,34816,0.000863673999906,0.000334081999958,4.14509996771812E-05,2.99140028655529E-05
rdfjsdataset,graphy,S,20000,0.197827128998935,31232,31232,0.000783773999661,0.000323144000024,4.15040031075478E-05,3.22439968585968E-05
rdfjsdataset,graphy,S,20000,0.196046140000224,35328,35328,0.000807087998837,0.000317251000553,4.16160002350807E-05,3.00780013203621E-05
rdfjsdataset,graphy,S,20000,0.193252452000976,32256,32256,0.00086719699949,0.000324266001582,4.16260026395321E-05,3.17539982497692E-05
rdfjsdataset,graphy,S,20000,0.207815747000277,33792,33792,0.000802866000682,0.000335390999913,4.16400004178286E-05,3.141999989748E-05
rdfjsdataset,graphy,S,20000,0.19993229399994,33792,33792,0.00085753500089,0.000323614999652,4.16509993374348E-05,3.28000001609325E-05
rdfjsdataset,graphy,S,20000,0.200694175999612,32256,32256,0.000798026002944,0.000318034000695,4.16550002992153E-05,3.14669981598854E-05
rdfjsdataset,graphy,S,20000,0.20520765100047,35328,35328,0.000879534000531,0.000327544,4.17049992829561E-05,3.07150017470121E-05
rdfjsdataset,graphy,S,20000,0.197793919999152,32256,32256,0.000800793999806,0.000324403999373,4.18170001357794E-05,3.41819990426302E-05
rdfjsdataset,graphy,S,20000,0.196791461000219,33280,33280,0.000783594999462,0.000313544999808,4.18529994785786E-05,3.01329996436834E-05
rdfjsdataset,graphy,S,20000,0.198276568999514,32256,32256,0.000782198000699,0.000330166999251,4.18689996004105E-05,3.20190005004406E-05
rdfjsdataset,graphy,S,20000,0.20329196799919,32256,32256,0.000867730000988,0.000323760999367,4.19799983501434E-05,4.22909986227751E-05
rdfjsdataset,graphy,S,20000,0.206096400000155,35860,35860,0.000878717999905,0.000324053999037,4.20239996165037E-05,4.03990000486374E-05
rdfjsdataset,graphy,S,20000,0.196447322003543,33792,33792,0.000946090001613,0.000353239003569,4.20730002224445E-05,3.05770002305508E-05
rdfjsdataset,graphy,S,20000,0.202637559000403,33792,33792,0.000854612998664,0.000316266998649,4.20840010046959E-05,3.06380018591881E-05
rdfjsdataset,graphy,S,20000,0.207512655999511,34816,34816,0.000920032000169,0.000331755999476,4.21660002321005E-05,3.11319995671511E-05
rdfjsdataset,graphy,S,20000,0.201603897999972,33792,33792,0.000797258000821,0.000324048999697,4.21949997544289E-05,3.31030003726482E-05
rdfjsdataset,graphy,S,20000,0.198400785999373,33280,33280,0.000787614999339,0.000394515000284,4.22790013253689E-05,3.02259996533394E-05
rdfjsdataset,graphy,S,20000,0.202992356998846,33792,33792,0.000798769000918,0.000316918000579,4.22860011458397E-05,3.41919995844364E-05
rdfjsdataset,graphy,S,20000,0.20032100199908,35460,35460,0.000776115000248,0.000314606998116,4.23050001263619E-05,2.98100002110004E-05
rdfjsdataset,graphy,S,20000,0.198476917000487,34304,34304,0.000860015999526,0.000312914999202,4.23130001872778E-05,3.10819987207651E-05
rdfjsdataset,graphy,S,20000,0.205114219998941,34304,34304,0.000931865001097,0.000326704999432,4.2323999106884E-05,3.11240013688803E-05
rdfjsdataset,graphy,S,20000,0.199696322999895,34816,34816,0.000849812999368,0.000307853000239,4.24120016396046E-05,3.04239988327026E-05
rdfjsdataset,graphy,S,20000,0.20401417599991,33792,33792,0.000775386000052,0.000315688000992,4.24230005592108E-05,3.01319994032383E-05
rdfjsdataset,graphy,S,20000,0.197853055998683,33792,33792,0.000813737999648,0.000406323999166,4.24469970166683E-05,3.10029983520508E-05
rdfjsdataset,graphy,S,20000,0.19875066800043,33280,33280,0.000767868999392,0.000313602998853,4.25340011715889E-05,3.15130017697811E-05
rdfjsdataset,graphy,S,20000,0.203249971000478,32768,32768,0.000857463000342,0.000313432998955,4.25409991294146E-05,3.24389990419149E-05
rdfjsdataset,graphy,S,20000,0.197078733999282,34816,34816,0.000776252999902,0.000310033999383,4.25969995558262E-05,3.13719995319843E-05
rdfjsdataset,graphy,S,20000,0.200966177999973,33280,33280,0.00086680999957,0.000320580998436,4.26000002771616E-05,3.21059990674257E-05
rdfjsdataset,graphy,S,20000,0.200733023999259,32256,32256,0.000800501000136,0.000321467000991,4.26430013030767E-05,3.17320004105568E-05
rdfjsdataset,graphy,S,20000,0.195776965999976,35416,35416,0.00085820300132,0.000324699999765,4.27090004086494E-05,3.05359996855259E-05
rdfjsdataset,graphy,S,20000,0.203739281000569,33280,33280,0.00087065000087,0.000396498000249,4.27499990910292E-05,3.24009992182255E-05
rdfjsdataset,graphy,S,20000,0.200016670998186,35328,35328,0.000783748999238,0.000313779000193,4.28760014474392E-05,3.14399972558022E-05
rdfjsdataset,graphy,S,20000,0.204935618001968,36272,36272,0.000905228000134,0.00033063500002,4.29750010371208E-05,3.184599801898E-05
rdfjsdataset,graphy,S,20000,0.200610011998564,34816,34816,0.000865340000018,0.000318343000486,4.29890006780624E-05,3.09040006250143E-05
rdfjsdataset,graphy,S,20000,0.21009017300047,34304,34304,0.000810211999342,0.000316857999191,4.30229995399713E-05,2.93829999864101E-05
rdfjsdataset,graphy,S,20000,0.215395538002253,33792,33792,0.000787844996899,0.000319647002965,4.30369973182678E-05,3.26800011098385E-05
rdfjsdataset,graphy,S,20000,0.203844683000818,35840,35840,0.000810455000028,0.00033150799945,4.30909991264343E-05,3.07459998875856E-05
rdfjsdataset,graphy,S,20000,0.207027963999659,38912,38912,0.000802266001701,0.000322847999632,4.31120023131371E-05,3.34050022065639E-05
rdfjsdataset,graphy,S,20000,0.19998928700015,33280,33280,0.000883023001254,0.00042123599723,4.31549996137619E-05,3.2404001802206E-05
rdfjsdataset,graphy,S,20000,0.20133846199885,32768,32768,0.000816031999886,0.000342563999817,4.31939996778965E-05,3.13649997115135E-05
rdfjsdataset,graphy,S,20000,0.200153926998377,33792,33792,0.000802501000464,0.000327740000561,4.3248999863863E-05,3.26860006898642E-05
rdfjsdataset,graphy,S,20000,0.204943982999772,33792,33792,0.000819528998807,0.000385813999921,4.3469000607729E-05,3.03520001471043E-05
rdfjsdataset,graphy,S,20000,0.201835312999785,34816,34816,0.000867907999083,0.000319612000138,4.35359999537468E-05,3.06160002946854E-05
rdfjsdataset,graphy,S,20000,0.19669156799838,34304,34304,0.000796870999038,0.000322990000248,4.36279997229576E-05,3.16580012440681E-05
rdfjsdataset,graphy,S,20000,0.212290816999972,33792,33792,0.000774455001578,0.000320430999622,4.36549987643957E-05,3.11980005353689E-05
rdfjsdataset,graphy,S,20000,0.197465655999258,33280,33280,0.000797004001215,0.00039516799897,4.37429994344711E-05,3.13809998333454E-05
rdfjsdataset,graphy,S,20000,0.20705854899995,32768,32768,0.000855472000316,0.000342437999323,4.37470003962517E-05,3.26970014721155E-05
rdfjsdataset,graphy,S,20000,0.201041843000799,35328,35328,0.00080364199914,0.000332239998505,4.39069997519255E-05,3.24249994009733E-05
rdfjsdataset,graphy,S,20000,0.206181094000116,33280,33280,0.000876545999199,0.00041753000021,4.40179985016584E-05,3.20599991828203E-05
rdfjsdataset,graphy,S,20000,0.196083760999143,34304,34304,0.000769963998348,0.000315962001681,4.41750027239323E-05,3.41210030019283E-05
rdfjsdataset,graphy,S,20000,0.205407318999991,34304,34304,0.000867402000353,0.000355979999527,4.41870000213385E-05,3.37869990617037E-05
rdfjsdataset,graphy,S,20000,0.208268194999546,34816,34816,0.000911701001227,0.000338984001428,4.42559979856014E-05,3.22479978203773E-05
rdfjsdataset,graphy,S,20000,0.201717341000214,33280,33280,0.000794033998623,0.000333951000124,4.44230008870363E-05,3.14090009778738E-05
rdfjsdataset,graphy,S,20000,0.206034931000322,32256,32256,0.000881066000089,0.000331697000191,4.44790013134479E-05,3.30770015716553E-05
rdfjsdataset,graphy,S,20000,0.216189980998635,34816,34816,0.000805829999968,0.000321505000815,4.45780009031296E-05,3.09760011732578E-05
rdfjsdataset,graphy,S,20000,0.215123679000884,34816,34816,0.000804738000035,0.000329535000026,4.46119979023933E-05,3.17179970443249E-05
rdfjsdataset,graphy,S,20000,0.205856239000335,34816,34816,0.000826520001516,0.000337594999,4.46750000119209E-05,3.24659999459982E-05
rdfjsdataset,graphy,S,20000,0.205677465997636,32768,32768,0.000883709996939,0.000347061999142,4.47149984538555E-05,3.3695999532938E-05
rdfjsdataset,graphy,S,20000,0.208416593000293,33280,33280,0.000812855999917,0.000325671000406,4.47659995406866E-05,4.30720001459122E-05
rdfjsdataset,graphy,S,20000,0.202829362999648,34304,34304,0.000830514000729,0.000333535000682,4.49129994958639E-05,3.12350001186132E-05
rdfjsdataset,graphy,S,20000,0.203006574999541,32256,32256,0.000810436001047,0.000328741999343,4.49179988354444E-05,3.19960005581379E-05
rdfjsdataset,graphy,S,20000,0.2036902079992,32768,32768,0.00088792200014,0.000409973999485,4.50670011341572E-05,3.26270014047623E-05
rdfjsdataset,graphy,S,20000,0.202749019000679,34304,34304,0.000864422999322,0.000315653000027,4.50929999351501E-05,2.9729999601841E-05
rdfjsdataset,graphy,S,20000,0.205364452999085,32256,32256,0.000962759999558,0.000332145998254,4.53619994223118E-05,3.25130000710487E-05
rdfjsdataset,graphy,S,20000,0.205576646000147,33792,33792,0.000822034999728,0.000343108000234,4.54420000314713E-05,3.49090006202459E-05
rdfjsdataset,graphy,S,20000,0.209671724000946,34120,34120,0.000850475000218,0.000349716998637,4.64610010385513E-05,3.5648999735713E-05
rdfjsdataset,graphy,S,20000,0.205384029000998,35328,35328,0.000775723999366,0.000367615001276,4.80819996446371E-05,3.35059985518455E-05
rdfjsdataset,graphy,S,20000,0.345161330999806,34920,34920,0.000946818999946,0.00038561199978,4.88639995455742E-05,3.71970012784004E-05
rdfjsdataset,graphy,S,20000,0.203197480998933,32768,32768,0.000893656998873,0.000335831999779,5.07260002195835E-05,4.89519983530044E-05
rdfjsdataset,graphy,S,20000,0.394400117002428,34816,34816,0.000950725000352,0.000401890002191,5.10709993541241E-05,3.79119999706745E-05
rdfjsdataset,graphy,S,20000,0.378351389000192,33792,33792,0.000973415000364,0.000396369000897,5.15510011464357E-05,3.84419988840818E-05
rdfjsdataset,graphy,S,20000,0.417295311000198,33792,33792,0.001009268000722,0.000403312001377,6.37710001319647E-05,3.89319993555546E-05
rdfjsdataset,graphy,S,20000,0.20359866400063,34304,34304,0.000790834000334,0.000361640999094,7.02360011637211E-05,3.05599998682737E-05
rdfjsdataset,graphy,S,20000,0.198800803000107,32768,32768,0.000828995998949,0.000401301000267,8.49249996244907E-05,3.46150007098913E-05
rdfjsdataset,graphy,S,20000,0.282509143000469,33280,33280,0.001818400999531,0.000741880999878,0.000100129000843,7.63250011950731E-05
rdfjsdataset,graphy,S,20000,0.657097568999976,33792,33792,0.002705027000979,0.001103955999017,0.000142269000411,0.000108552999794
rdfjsdataset,graphy,S,20000,0.63788570000045,35328,35328,0.002853857999668,0.001123007999733,0.000144330000505,0.000108134999871
rdfjsdataset,graphy,S,20000,0.525372269000858,34304,34304,0.002717551000416,0.001169500000775,0.000144680000842,0.000109188999981
rdfjsdataset,graphy,S,20000,0.488498417999595,34304,34304,0.002751676999033,0.001123414000496,0.000151639999822,0.000109099000692
rdfjsdataset,graphy,S,20000,0.626279317999259,33792,33792,0.002797816000879,0.001125901998952,0.000151696000248,0.000114474000409
