tool,dataset,pattern,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
rdfjsdataset,graphy,POG,100000,0.6376935499999672,82188,85796,0.01982094500027597,0.015291068999096751,0.019182986000552772,0.004691880999132991
rdfjsdataset,wasm_tree,S,100000,1.0675100070014596,66188,66188,0.025227527998387813,0.0002413339987397194,0.00003390499949455261,0.000013433000072836876
rdfjsdataset,tree,POG,10000,0.1595678440015763,9216,9216,0.0032305640000849963,0.0023355429992079737,0.00305485700070858,0.0020657560005784034
rdfjsdataset,graphy,POG,20000,0.20517937599867583,32768,32768,0.004629815999418497,0.007135716998949647,0.003389028999954462,0.002216822998598218
rdfjsdataset,wrap_tree,S,40000,0.4715099970009178,9216,9216,0.010764634998515248,0.0019310010001063348,0.000060099000111222265,0.00024673700146377086
rdfjsdataset,wasm_tree,POG,40000,0.27908740199916066,40740,40740,0.0005323070008307696,0.003833210000768304,0.0002721209991723299,0.0009789029993116855
rdfjsdataset,tree,S,1000000,10.306209680998698,25600,25600,0.34374418599903583,0.0005536120012402534,0.00007091499865055084,0.000030921000987291335
rdfjsdataset,graphy,S,80000,0.5286563409995287,67584,67584,0.0008501060009002686,0.00031063099950551985,0.000040816999971866606,0.000031391000375151636
rdfjsdataset,wrap_tree,POG,20000,0.28585889899916944,9216,10520,0.006457722000777722,0.015612624000757932,0.006459503000602126,0.015295884998515249
rdfjsdataset,tree,POG,10000,0.16662265899963677,9728,9728,0.00346110999956727,0.0022980099990963935,0.0031508130002766846,0.0020735609997063875
rdfjsdataset,tree,POG,10000,0.16583623799867928,9216,9216,0.0033737380001693964,0.0022929980009794237,0.0030998240001499653,0.002053872000426054
rdfjsdataset,wrap_tree,POG,500000,5.577032611999661,25600,135912,0.20271117299981414,0.27338289299979807,0.19985545099899174,0.24749071899987757
rdfjsstore,n3,S,500000,3.136717369001359,677116,0,0.05344783600047231,0.05351407100073993,0.05291138900071383,0.052948398999869827
rdfjsdataset,wasm_tree,S,10000,0.10610302400030196,12288,12288,0.0026713410001248123,0.00022225200012326242,0.000033208999782800674,0.00001695300079882145
rdfjsdataset,tree,POG,20000,0.29308831500075755,9216,9216,0.006751927999779582,0.004723711000755429,0.006330311998724938,0.005113045999780298
rdfjsstore,n3,POG,40000,0.3447087740004063,89408,0,0.010113653998821973,0.014009285999462008,0.005330872999504209,0.009460759999230505
rdfjsstore,n3,S,80000,0.5935693100001663,153088,0,0.00800819400139153,0.008082141000777483,0.007182096999138594,0.00722125899977982
rdfjsdataset,wasm_tree,S,20000,0.3919054189994931,33036,33036,0.0064846349991858005,0.00028568600118160245,0.00003918899968266487,0.000021305998787283897
rdfjsdataset,wrap_tree,S,20000,0.281441998001188,8704,8704,0.005131664000451565,0.001896840000525117,0.000053921999409794805,0.00023973700031638145
rdfjsstore,wasm_tree,POG,40000,0.2534464300014079,40120,0,0.0010272560007870198,0.012795261999592186,0.00038625199906527994,0.006624784998595715
rdfjsstore,wasm_tree,S,80000,0.4242253549993038,58428,0,0.020429617000743746,0.02051904500089586,0.000078575000166893,0.00011396600119769574
rdfjsdataset,wrap_tree,S,1000000,10.722983521999792,25600,25600,0.3463748490009457,0.0023908229991793633,0.00007280500046908856,0.0002655919995158911
rdfjsstore,n3,POG,500000,3.285951082000509,678552,0,0.05665241299942136,0.06842683599889278,0.05042382299900055,0.061272268999367954
rdfjsdataset,tree,S,80000,0.9631378210000694,9216,9216,0.02225551300123334,0.00031899300031363963,0.00005725600011646747,0.000025975000113248825
rdfjsdataset,wasm_tree,POG,40000,0.2808291509989649,41764,41764,0.0005461909994482994,0.0037437519989907742,0.0002666159998625517,0.0008768489994108677
rdfjsdataset,graphy,POG,10000,0.11314105799980462,13312,13824,0.0026512930002063513,0.002068739999085665,0.002436218999326229,0.003645948000252247
rdfjsstore,n3,POG,10000,0.11570569599978625,49664,0,0.00545422700047493,0.0062251230012625456,0.0016338689997792244,0.0025075770001858474
rdfjsstore,n3,S,100000,0.7136152069997043,170204,0,0.009657219000160694,0.009728958001360297,0.00878629600070417,0.008822193000465632
rdfjsstore,n3,POG,40000,0.3371311009991914,93916,0,0.008159559998661279,0.01222176699899137,0.005825571000576019,0.010435022000223398
rdfjsstore,wasm_tree,S,80000,0.44553495999984444,58444,0,0.0208426639996469,0.020932566000148655,0.00007691499963402748,0.00011241400055587292
rdfjsstore,n3,S,20000,0.1910637790001929,63700,0,0.0023844630010426042,0.002450282000005245,0.0016832570005208254,0.0017134940009564162
rdfjsstore,wasm_tree,S,1000000,4.486517749998718,393056,0,0.31205052700079977,0.31214373400062323,0.00007359200157225132,0.00010170499980449676
rdfjsdataset,wrap_tree,S,10000,0.1692823970001191,9216,9216,0.003303651001304388,0.0021028470005840065,0.00006408200040459633,0.0002817489989101887
rdfjsstore,wasm_tree,S,100000,0.5371673039998859,65680,0,0.025775791000574828,0.025865411000326275,0.00008094399981200695,0.00011708599887788296
rdfjsdataset,tree,S,500000,5.488421504000202,26112,26112,0.1491503600012511,0.00035458000004291533,0.00006140699982643127,0.000027077000588178633
rdfjsstore,n3,S,1000000,6.679432718999684,1278784,0,0.11487459199875594,0.11493776799924672,0.11644361500069499,0.11647171700000764
rdfjsdataset,wrap_tree,S,40000,0.5156008250005544,9216,9216,0.01127801200002432,0.00203855499997735,0.00006091300025582314,0.0002418150007724762
rdfjsdataset,wrap_tree,S,1000000,10.619705715000629,25088,25088,0.3375660609994084,0.002374900998547673,0.00007332400046288967,0.00042750700004398824
rdfjsdataset,wasm_tree,S,1000000,5.282887127999216,403624,403624,0.31328288100101054,0.00024326599948108196,0.000035457000136375424,0.000013921000063419342
rdfjsdataset,graphy,S,80000,0.5232340970002115,67584,67584,0.0008006110005080699,0.00032857600040733814,0.00004041999951004982,0.00003168100118637085
rdfjsdataset,tree,POG,20000,0.2885457530003041,8704,8704,0.006371408998966217,0.00427271500043571,0.006053861999884248,0.005003280999138951
rdfjsdataset,wrap_tree,POG,1000000,11.005008034000173,25600,245228,0.3992827030010521,0.4708364289999008,0.531916859999299,0.41575209799967705
rdfjsdataset,wasm_tree,POG,80000,0.4990985920000821,60464,60464,0.0009739689994603395,0.004735695999115706,0.0008266979996114969,0.0008004799988120795
rdfjsstore,n3,POG,80000,0.6003192739989609,154084,0,0.02606813499890268,0.034403064999729394,0.03714829199947417,0.04382078300043941
rdfjsstore,n3,POG,10000,0.11722483000159263,50860,0,0.0054074000008404255,0.006210062999278307,0.0017429100014269353,0.0026126550007611513
rdfjsdataset,wasm_tree,POG,10000,0.10820804000087082,13312,13312,0.00033111399970948697,0.0010933530014008283,0.00007331099919974804,0.0012337939999997616
rdfjsstore,n3,POG,500000,3.1003018530011177,679868,0,0.06158007800020277,0.07196148900128901,0.047880984000861646,0.05823544000089169
rdfjsdataset,wrap_tree,POG,20000,0.2938123589996248,9216,10520,0.006723391000181437,0.016007030999287963,0.0063946839999407526,0.015686052000150084
rdfjsdataset,graphy,S,10000,0.11417430399917067,12800,12800,0.0007623659987002611,0.0003143610004335642,0.00004073300026357174,0.000032213998958468434
rdfjsstore,n3,S,80000,0.6050946650002151,154596,0,0.008182559000328183,0.008253127999603748,0.00725573099963367,0.007290835000574589
rdfjsdataset,tree,POG,1000000,10.741911104999483,25600,41684,0.40429317600093784,0.17219254500046371,0.39016653199866413,0.17861284300126135
rdfjsstore,n3,S,1000000,6.6614830210004,1277372,0,0.11485410200059414,0.11491657399944961,0.11675289999879897,0.116783809999004
rdfjsstore,wasm_tree,S,500000,2.203571312999353,214556,0,0.13893575899861754,0.1390471909996122,0.00009969400055706501,0.0001384699996560812
rdfjsstore,n3,S,100000,0.7356820829994977,173276,0,0.010006673000752926,0.010086667999625206,0.008996623000130058,0.009032910998910666
rdfjsdataset,tree,POG,10000,0.16908522399887443,9728,9728,0.0034312469996511936,0.0024718470014631747,0.0032143230009824037,0.0020664429999887944
rdfjsdataset,graphy,POG,40000,0.31744968999922274,45056,47104,0.008194697000086307,0.009451724000275136,0.0064989490006119015,0.003989931000396609
rdfjsstore,wasm_tree,S,500000,2.2016356499996035,215584,0,0.1391631410010159,0.13930732900090514,0.00011828599870204925,0.00017455399967730045
rdfjsdataset,wrap_tree,POG,500000,5.620960032999515,25600,157108,0.201598492000252,0.29025824899971486,0.20389028500020503,0.23503622799925505
rdfjsdataset,graphy,S,40000,0.33471530000120403,47104,47104,0.0009423219989985228,0.0003846540004014969,0.00004886600002646446,0.00003509899973869324
rdfjsstore,wasm_tree,POG,1000000,4.781682547001168,390880,0,0.013609640998765826,0.055152429999783634,0.007487825000658631,0.03595914099924266
rdfjsdataset,wasm_tree,S,20000,0.21931448500044645,32524,32524,0.00536714799888432,0.00023637299984693527,0.000033778000622987746,0.000015022000297904015
rdfjsdataset,graphy,POG,1000000,5.72078248000145,590360,692272,0.2179457359984517,0.11295672100037336,0.1409719470012933,0.07616311400011182
rdfjsdataset,graphy,S,500000,2.7686544220000506,306724,306724,0.000789555000141263,0.00031586699932813645,0.000042271001264452934,0.00003082900121808052
rdfjsdataset,graphy,POG,80000,0.5192035399992019,68608,70144,0.014776644999161363,0.013192274998873472,0.016033309999853373,0.0033972759991884234
rdfjsstore,wasm_tree,POG,40000,0.27371940699964764,42132,0,0.001089835001155734,0.016130311999469994,0.0004971479997038841,0.007641823999583721
rdfjsdataset,wrap_tree,S,10000,0.19029029699973762,8704,8704,0.00947324899956584,0.006743177000433207,0.00021165900118649006,0.0008559849988669157
rdfjsdataset,graphy,S,100000,0.6370896260011941,78092,78092,0.0008924219999462366,0.0003210979998111725,0.00004191399924457073,0.00002990899980068207
rdfjsstore,wasm_tree,S,80000,0.43016587499901654,58456,0,0.020792052999138833,0.020879016999155283,0.00007847700081765652,0.00011411800049245358
rdfjsdataset,wrap_tree,POG,80000,0.8952706120014191,9216,39652,0.026346783999353647,0.05515011000074446,0.026461066998541356,0.062356315998360515
rdfjsdataset,tree,S,500000,5.422802911000327,25600,25600,0.14831137399934233,0.0003471330013126135,0.00005973799899220467,0.00002552800066769123
rdfjsdataset,tree,S,100000,1.128636140000075,26112,26112,0.027328953001648188,0.000334969999268651,0.000059707999229431155,0.000027394000440835952
rdfjsdataset,wrap_tree,S,10000,0.17060520599968731,9216,9216,0.002842613000422716,0.0020716110002249478,0.00005579799972474575,0.00024650599993765356
rdfjsstore,n3,POG,500000,3.0899526620004325,680348,0,0.06336742600053549,0.07352684300020337,0.04830071900039911,0.05850298300012946
rdfjsdataset,graphy,S,100000,0.6250734560005367,78604,78604,0.0008126720003783703,0.0004037280008196831,0.00004348899982869625,0.000029508998617529868
rdfjsstore,wasm_tree,S,20000,0.13821685400046407,17132,0,0.005216722000390291,0.005304679999127984,0.00007070299983024597,0.00010655200108885765
rdfjsdataset,graphy,S,40000,0.3048628299999982,44544,44544,0.000777998000383377,0.0003949660006910563,0.000042364999651908875,0.000030513999983668327
rdfjsdataset,graphy,POG,10000,0.11915117200091481,13312,13312,0.0029585640002042055,0.0022263099998235704,0.0027005110010504723,0.004059147000312805
rdfjsstore,wasm_tree,POG,10000,0.08865218899957836,12308,0,0.0008656849991530179,0.003327300999313593,0.00013344299979507922,0.0041305589992552995
rdfjsdataset,wrap_tree,S,500000,5.604723912999034,25600,25600,0.15314082099869847,0.0021030190009623767,0.00006323899887502193,0.00023575500026345252
rdfjsdataset,wasm_tree,S,10000,0.10346846800111234,12288,12288,0.0025575990006327627,0.00020854399912059306,0.00002989399991929531,0.000016969000920653344
rdfjsdataset,graphy,S,100000,0.6508148379996419,80140,80140,0.0008128960002213717,0.0003369260001927614,0.00004264800064265728,0.00003787099942564964
rdfjsstore,wasm_tree,POG,10000,0.09095342699997128,12148,0,0.0008562059998512268,0.003452777000144124,0.00013128199987113475,0.003890344999730587
rdfjsdataset,wasm_tree,POG,40000,0.7401844299994409,42788,42788,0.000684586999937892,0.0046235659997910265,0.0003306099995970726,0.0011592170000076295
rdfjsstore,n3,POG,500000,3.139167980000377,680004,0,0.06322480699978769,0.07458624799922109,0.05057303399965167,0.06075026899948716
rdfjsstore,n3,POG,80000,0.6059489110000431,154732,0,0.026794470999389888,0.03337015499919653,0.036199633998796346,0.04270112399943173
rdfjsdataset,graphy,POG,40000,0.30842029600031673,46080,46080,0.00793588799983263,0.009591219000518321,0.0061131430007517334,0.002084733000025153
rdfjsdataset,tree,S,10000,0.1619148400016129,9216,9216,0.002643590001389384,0.0002991669997572899,0.000048273000866174696,0.000025748999789357184
rdfjsstore,n3,S,40000,0.3323912060000002,88448,0,0.004280153999105096,0.004347506999969482,0.006230206999927759,0.0062739959992468355
rdfjsdataset,tree,POG,500000,5.6240831439998,25088,31028,0.2048505830001086,0.09712830099835992,0.20272739600017667,0.09236791899986566
rdfjsstore,wasm_tree,S,40000,0.25629638400115073,42128,0,0.010282872999086977,0.010377845000475646,0.00007645699940621852,0.00011463699862360954
rdfjsdataset,tree,S,500000,5.289482904000208,25600,25600,0.15079291099868714,0.0003609110005199909,0.00006185300089418888,0.000026207000017166137
rdfjsdataset,graphy,POG,100000,1.4664448300004005,79628,84772,0.0209118310008198,0.015418394999578595,0.02441068200021982,0.005022369999438525
rdfjsstore,n3,S,20000,0.1986539379991591,63144,0,0.002592333000153303,0.002661083001643419,0.001760997999459505,0.0017914249990135431
rdfjsstore,wasm_tree,S,100000,0.5509464030005038,63148,0,0.026035962998867034,0.026126135999336837,0.00008332999981939793,0.00012032200023531913
rdfjsdataset,wasm_tree,POG,10000,0.10879695999994873,12800,12800,0.00033161900006234646,0.0011013140007853509,0.00013278700038790703,0.0012530189994722604
rdfjsstore,wasm_tree,S,500000,2.2607518340013923,213308,0,0.1407217599991709,0.14087163100019098,0.00011862700060009956,0.0001709199994802475
rdfjsdataset,wrap_tree,S,100000,1.1153371820002795,25600,25600,0.027024476999416947,0.0020049280002713203,0.00006382099911570549,0.000247961999848485
rdfjsdataset,graphy,POG,20000,0.19539352899976076,34816,34816,0.00439763099886477,0.006510517999529839,0.0032269369997084143,0.0018527539987117053
rdfjsstore,wasm_tree,S,10000,0.08208287699893117,12056,0,0.003178217999637127,0.003278245998546481,0.00008206400088965893,0.00011863899976015091
rdfjsdataset,wasm_tree,POG,100000,0.5906390909999609,67212,67212,0.001125958999618888,0.004941033000126481,0.0006187539994716644,0.0005992600005120039
rdfjsdataset,tree,S,500000,5.360672001000494,25600,25600,0.1489809639994055,0.0003543180003762245,0.00006300800107419491,0.000025871999561786653
rdfjsdataset,wrap_tree,POG,10000,0.16493086800165474,9216,9216,0.003423683000728488,0.008547504000365734,0.003229423999786377,0.009117305999621749
rdfjsdataset,graphy,POG,20000,0.2025120259989053,33792,33792,0.0049403749983757735,0.007274424999952316,0.0035930850002914667,0.0021441019997000695
rdfjsdataset,wrap_tree,S,40000,0.5132707720007748,9216,9216,0.01131440799869597,0.0020185570009052752,0.00006148200109601021,0.00024242699891328812
rdfjsdataset,wrap_tree,POG,100000,1.174550805998966,25600,42112,0.029886995000764728,0.05965981700085104,0.03013302000053227,0.06156957499869168
rdfjsstore,wasm_tree,POG,40000,0.26822065100073816,41476,0,0.0010801970008760692,0.016143727000802754,0.0003606019988656044,0.005280170999467373
rdfjsdataset,wrap_tree,S,500000,5.625384611001238,25088,25088,0.151824512001127,0.002074408000335097,0.00006587699986994266,0.0002451879996806383
rdfjsdataset,graphy,S,10000,0.13172444699890912,13312,13312,0.0009534430000931025,0.0003822000008076429,0.00005201300047338009,0.00003805599920451641
rdfjsdataset,graphy,POG,80000,0.5894244909994304,66560,73728,0.01504165600053966,0.01604867099970579,0.013286778999492526,0.005445194000378251
rdfjsstore,n3,S,80000,0.5737775090001523,154872,0,0.008167030999436975,0.008236848000437022,0.0072859589997679,0.0073210010007023815
rdfjsstore,wasm_tree,POG,40000,0.25842712000012397,41516,0,0.0010405279994010926,0.012363402999937535,0.0004949340000748634,0.007142563998699189
rdfjsstore,wasm_tree,POG,40000,0.2517767960000783,41704,0,0.0011337899994105101,0.011303488999605179,0.0003998360000550747,0.005899398000910878
rdfjsdataset,wasm_tree,S,20000,0.18117360699921847,33036,33036,0.004944328000769019,0.0002050469983369112,0.000028686998412013054,0.000013055000454187394
rdfjsdataset,wrap_tree,POG,80000,0.9870209750011564,9216,34160,0.02707664000056684,0.06321158300153912,0.026438639998435973,0.06907125000096857
rdfjsdataset,tree,S,1000000,11.133029285000637,25600,25600,0.34004912700131534,0.0006471760012209415,0.00007699100114405155,0.000033599000424146654
rdfjsdataset,wasm_tree,S,20000,0.2213931280001998,33548,33548,0.0052373350001871585,0.00022732199914753438,0.000031140999868512154,0.000014322999864816665
rdfjsstore,wasm_tree,S,80000,0.4318641529995948,55984,0,0.02104884000122547,0.0211385590005666,0.00007985099963843822,0.00011544100008904934
rdfjsstore,n3,S,40000,0.33992400200106204,87972,0,0.0050273390002548695,0.005100135000422597,0.006959854999557137,0.0069980939999222756
rdfjsdataset,wasm_tree,S,100000,0.6141733650006354,66700,66700,0.025307537999004124,0.00024442300014197824,0.00003272200003266335,0.000014384999871253967
rdfjsdataset,graphy,S,20000,0.20616056600026786,34304,34304,0.0008782480005174875,0.00031885099969804285,0.00004080500081181526,0.000030491000041365623
rdfjsdataset,tree,S,80000,0.9049527010004967,8704,8704,0.02330004299990833,0.0003370989989489317,0.00006255699880421162,0.000026770999655127525
rdfjsstore,n3,POG,20000,0.1871057900004089,62220,0,0.004096595000475645,0.006529416000470519,0.005629347000271082,0.010796816000714898
rdfjsstore,wasm_tree,S,100000,0.5549855689983815,65684,0,0.02619726600125432,0.026288081999868155,0.00008157799951732159,0.00011864699982106686
rdfjsdataset,wrap_tree,POG,500000,5.299240590000525,25600,155276,0.19587756399996578,0.265649462999776,0.1924023950006813,0.24030130700021982
rdfjsdataset,graphy,S,40000,0.30032846600003543,46592,46592,0.0008530930001288652,0.0003222330007702112,0.00004466000013053417,0.00003137999959290027
rdfjsdataset,tree,POG,20000,0.2798191400002688,9216,9216,0.006321475999429822,0.00453269400075078,0.006221599999815226,0.005280156001448631
rdfjsdataset,tree,POG,1000000,11.172338550999761,25600,42708,0.40925969200022516,0.16850394799932839,0.3945058140009642,0.1720665119998157
rdfjsdataset,graphy,POG,20000,0.21221035099960864,33792,33792,0.005082410000264645,0.007027615999802947,0.0032256770003587006,0.002216184999793768
rdfjsstore,n3,POG,80000,0.6080180750004948,154652,0,0.026220837999135257,0.03200201099924743,0.036188008999451994,0.041988979998975995
rdfjsdataset,tree,S,100000,1.1839818949997425,25600,25600,0.027742039000615476,0.0003339120000600815,0.00006232600100338459,0.00002736099995672703
rdfjsdataset,tree,S,80000,0.9421140599995852,9216,9216,0.022931491998955607,0.00034719200059771536,0.00005719200149178505,0.00002767300046980381
rdfjsdataset,wasm_tree,POG,1000000,5.4605588360000406,403624,410856,0.011987622000277042,0.013464901998639107,0.006878302000463009,0.003460478000342846
rdfjsstore,wasm_tree,POG,1000000,4.6055423260014505,392824,0,0.013195691000670194,0.04876567400060594,0.007208781000226736,0.03453397200070322
rdfjsdataset,wasm_tree,POG,80000,0.49465113000012934,60976,60976,0.0009775239992886782,0.0047312709987163545,0.000505859000608325,0.00045996499992907047
rdfjsdataset,wasm_tree,POG,10000,0.10733647600002587,13312,13312,0.0003334129992872477,0.0010230980012565852,0.00007080399990081787,0.0012100590001791717
rdfjsstore,n3,POG,1000000,6.6455391100011765,1278368,0,0.1528531210012734,0.25957755400054155,0.274262709999457,0.29495758000016215
rdfjsstore,wasm_tree,POG,100000,0.5605314959995449,64868,0,0.0017005369998514652,0.017574850998818874,0.0007410719990730286,0.008057342000305653
rdfjsdataset,wasm_tree,S,20000,0.1805059689991176,33036,33036,0.004886094000190497,0.00020574100129306316,0.000028505001217126845,0.000012942999601364136
rdfjsdataset,graphy,POG,100000,0.6449466619994492,78540,86756,0.021223525000736116,0.015771595999598504,0.020233159000054003,0.006019039999693632
rdfjsdataset,graphy,POG,40000,0.3065218179989606,46592,46592,0.00811038300022483,0.00976786999963224,0.005866868000477553,0.0020300420001149178
rdfjsstore,n3,POG,1000000,6.625700776001438,1276068,0,0.10960271199978888,0.20469594799913465,0.32564159799925985,0.3468653909992427
rdfjsdataset,wrap_tree,POG,80000,0.9199860810004175,9216,35460,0.02568686299957335,0.060150983000174164,0.024881473999470473,0.05967688100039959
rdfjsdataset,graphy,S,40000,0.30209434299916027,47616,47616,0.0009331940002739429,0.00032217399962246416,0.00004255599901080132,0.00003029099851846695
rdfjsstore,wasm_tree,S,500000,2.300606514999643,204840,0,0.13887602099962532,0.1389636899996549,0.00007320699840784073,0.00010413199849426746
